date,asset,target,future_return,fold,image_score,image_factor_pc1,image_factor_pc2,image_factor_pc3
2014-09-29,korea_equity,-0.052071398740244135,-0.052071398740244135,0,0.0058342330157756805,1.055380779684401,1.683636760274158,-2.387539990749979
2014-09-29,short_treasury,0.003430745530761392,0.003430745530761392,0,0.006776716560125351,-2.6826899591947835,1.8883613778806507,1.384933490496784
2014-09-29,treasury_7_10y,0.01909173054105273,0.01909173054105273,0,0.006980003789067268,-2.6392900762391402,2.3012067722831384,0.2786091979610148
2014-09-30,alternative,-0.012612626359269408,-0.012612626359269408,0,0.009068986400961876,-0.8371346689045895,1.2957118334945055,2.2431735176926755
2014-09-30,corp_bond_ig,0.010827260751818724,0.010827260751818724,0,0.0041687581688165665,-0.059624021907363704,2.4784168621357088,-1.8471239683898264
2014-09-30,developed_equity,-0.0021013435451932017,-0.0021013435451932017,0,0.008238554000854492,-0.22191745300831478,3.2208162842018067,-1.921665392018586
2014-09-30,emerging_equity,-0.0009624859048501522,-0.0009624859048501522,0,0.0043825432658195496,2.4233292071914767,1.402922106773754,-2.5083566230127894
2014-09-30,korea_equity,-0.03420921752178585,-0.03420921752178585,0,0.006284266710281372,1.6588108510673125,1.761135417516749,-2.321926519505187
2014-09-30,short_treasury,0.003431557309155675,0.003431557309155675,0,0.006413711234927177,-2.86827333176394,1.4159484784834835,1.325985087857148
2014-09-30,treasury_7_10y,0.01746764630976072,0.01746764630976072,0,0.006462832912802696,-2.844096732262811,1.8536110701217072,0.8555861644228396
2014-10-01,alternative,0.0,0.0,0,0.009722691029310226,-0.9701615559034186,1.2392744923168728,1.64869983534683
2014-10-01,corp_bond_ig,0.005733560825670336,0.005733560825670336,0,0.003932079300284386,-0.2250803294726796,2.1473957311435914,-1.4027596421138235
2014-10-01,developed_equity,0.002540941762859905,0.002540941762859905,0,0.008086679503321648,-0.054553316272907236,3.4075768012518646,-2.03544333913355
2014-10-01,emerging_equity,0.021370738544522982,0.021370738544522982,0,0.0050368960946798325,2.9215555589772566,2.0658122471256717,-3.1227185289854744
2014-10-01,korea_equity,0.0015272382847753008,0.0015272382847753008,0,0.006898036226630211,2.3961293796669527,2.5235808798744186,-2.877649557707796
2014-10-01,short_treasury,0.0014189753696944862,0.0014189753696944862,0,0.0061216168105602264,-2.601646030250317,1.3590159912391628,1.2455854861777789
2014-10-01,treasury_7_10y,0.00747841569007246,0.00747841569007246,0,0.006383642554283142,-2.595661008545088,1.7269994013502243,0.9973061119275682
2014-10-02,alternative,0.0073394775390625,0.0073394775390625,0,0.009266354143619537,-0.7944670370764151,1.9611979065454193,1.185117384873444
2014-10-02,corp_bond_ig,0.006492995161809567,0.006492995161809567,0,0.0038896631449460983,-0.2686126712860259,2.1984413247873094,-1.7628339370395054
2014-10-02,developed_equity,0.012398500346078922,0.012398500346078922,0,0.007777871564030647,-0.34748976046686414,3.925678424187191,-1.9166350566870487
2014-10-02,emerging_equity,0.025409257458418155,0.025409257458418155,0,0.005635259672999382,3.373300192503073,2.158539290318159,-2.945880353363614
2014-10-02,korea_equity,0.011241694050488693,0.011241694050488693,0,0.007831769064068794,2.8241725770202435,2.2440050977179284,-1.7331737705939476
2014-10-02,short_treasury,0.0018921909499642897,0.0018921909499642897,0,0.006015254184603691,-2.6022806095524165,1.165676316283177,1.150023242224111
2014-10-02,treasury_7_10y,0.011539615369631662,0.011539615369631662,0,0.006141193211078644,-2.8605410851980158,1.5528232923105665,1.108923315334602
2014-10-03,alternative,0.019283732274531173,0.019283732274531173,0,0.009328395128250122,-0.8211893243537104,1.666610441639626,1.3523270411079058
2014-10-03,corp_bond_ig,0.003447372670165594,0.003447372670165594,0,0.003946421667933464,-0.254832869960121,1.9008530416852965,-1.5981861669425421
2014-10-03,developed_equity,0.017814144592606107,0.017814144592606107,0,0.008060013875365257,-0.25428814999968913,4.008158805153102,-1.5409368997967108
2014-10-03,emerging_equity,0.021075648554000237,0.021075648554000237,0,0.005413223057985306,3.541051731752696,2.4322074005427594,-3.425448831119736
2014-10-03,korea_equity,-0.003907569484392415,-0.003907569484392415,0,0.008622352033853531,2.937231350193736,2.510921772646442,-1.5045709384410073
2014-10-03,short_treasury,0.0026040907027324867,0.0026040907027324867,0,0.005985910072922707,-2.6937724575651383,0.9775074208728757,1.0711632322509665
2014-10-03,treasury_7_10y,0.010196205924669632,0.010196205924669632,0,0.006580071523785591,-2.8547471539580225,1.4976198969206191,1.2000272121544246
2014-10-06,alternative,0.006392666193992369,0.006392666193992369,0,0.008850570768117905,-0.6940470818314334,3.6497027196162115,-1.5189237798126842
2014-10-06,corp_bond_ig,-0.0018489051571796145,-0.0018489051571796145,0,0.004157202318310738,-0.10710609319890028,2.0420174763786965,-1.5554145362961738
2014-10-06,developed_equity,0.024424897265357126,0.024424897265357126,0,0.007945364341139793,-0.6410283761803407,4.065387631399863,-1.6128917607508049
2014-10-06,emerging_equity,-0.0004782510260550321,-0.0004782510260550321,0,0.006483379751443863,3.7432869003778615,2.7048807473826773,-2.674796822576125
2014-10-06,korea_equity,-0.019057323858448494,-0.019057323858448494,0,0.00868929736316204,2.9690721090856296,2.6429771101247446,-1.2341665674196478
2014-10-06,short_treasury,0.00118266445604287,0.00118266445604287,0,0.005947725847363472,-2.8113673491686493,1.0119006159992514,1.3082789344147754
2014-10-06,treasury_7_10y,0.006434320714608921,0.006434320714608921,0,0.00582224503159523,-2.9180753271357633,1.259137100373208,1.5010188035404104
2014-10-07,alternative,0.030726213924383572,0.030726213924383572,0,0.008874330669641495,-0.6720146398013337,3.9884850979391144,-1.4472504509903485
2014-10-07,corp_bond_ig,-0.004019391516486448,-0.004019391516486448,0,0.00418173149228096,-0.4506564492080748,1.529242732956533,-0.8578871693250576
2014-10-07,developed_equity,0.03337648717485764,0.03337648717485764,0,0.007828950881958008,-0.474515899357427,4.092185523609713,-1.4981743180507094
2014-10-07,emerging_equity,0.009408911519179997,0.009408911519179997,0,0.006234463304281235,3.556332166850545,2.824821287299007,-3.051682309170884
2014-10-07,korea_equity,-0.014766493570853245,-0.014766493570853245,0,0.009539134800434113,3.64803555719309,2.9192930227219707,-0.7715089667415435
2014-10-07,short_treasury,0.0004727681744332024,0.0004727681744332024,0,0.0055910684168338776,-2.9790895917509537,1.0178922173937253,1.1589614216747313
2014-10-07,treasury_7_10y,0.00047740168777599123,0.00047740168777599123,0,0.005785498768091202,-3.053813697945332,1.3635257390919513,1.5872014061853443
2014-10-08,alternative,0.015610623732068563,0.015610623732068563,0,0.008838588371872902,-0.6433268693128219,4.046523973258709,-1.1645365068247897
2014-10-08,corp_bond_ig,-0.010913917953148444,-0.010913917953148444,0,0.00442485511302948,-0.5402259720307102,1.6913635262724231,-0.9677927560721792
2014-10-08,developed_equity,0.015334782073885833,0.015334782073885833,0,0.0077879708260297775,-0.6093429484727039,4.573788911627979,-1.2363668118665254
2014-10-08,emerging_equity,-0.014261908211872676,-0.014261908211872676,0,0.006835984066128731,3.3747921980285907,2.853323751876889,-2.5562285179496596
2014-10-08,korea_equity,-0.03568989247908605,-0.03568989247908605,0,0.009590376168489456,3.3108576613301897,2.3720766996569047,-0.8390721097134519
2014-10-08,short_treasury,-0.0008264427077487868,-0.0008264427077487868,0,0.0049592722207307816,-3.2317968481455193,0.4121364224133395,1.208126467742919
2014-10-08,treasury_7_10y,-0.0027590230600643695,-0.0027590230600643695,0,0.005582157522439957,-3.3895599566278665,1.384452074034442,1.8264586567521333
2014-10-09,alternative,0.038606461594474784,0.038606461594474784,0,0.008878177031874657,-0.8304888804865628,4.134379002599911,-1.3257306010482668
2014-10-09,corp_bond_ig,-0.009788322436994457,-0.009788322436994457,0,0.004822215065360069,-0.7007171370692301,1.2403510816772612,-0.4947315211322632
2014-10-09,developed_equity,0.04502027399995634,0.04502027399995634,0,0.007862301543354988,-0.7666763919294525,4.961575659678298,-1.8715450874612576
2014-10-09,emerging_equity,-0.01086695881665345,-0.01086695881665345,0,0.006540961563587189,3.909289783713801,3.3767348867469753,-2.7158502401324345
2014-10-09,korea_equity,-0.01562231411810111,-0.01562231411810111,0,0.009987244382500648,4.650046140211542,2.889675532252948,-0.612430158085314
2014-10-09,short_treasury,-0.0010625305918915418,-0.0010625305918915418,0,0.00427713617682457,-3.2046868651419724,0.11266998239769006,0.8707082978783803
2014-10-09,treasury_7_10y,-0.0040979729717447455,-0.0040979729717447455,0,0.00554022379219532,-3.3995559065842085,1.3727755226178393,2.2250556120769986
2014-10-10,alternative,0.06423774450818942,0.06423774450818942,0,0.00921277143061161,-0.7491486616487487,4.264761995853369,-1.2579332528436433
2014-10-10,corp_bond_ig,-0.004346707807447836,-0.004346707807447836,0,0.004634419456124306,-0.7909480967124666,1.2284786839238457,-0.49248973868546925
2014-10-10,developed_equity,0.05356879367260281,0.05356879367260281,0,0.007749447599053383,-0.7917386783735537,4.938839854573088,-1.559577637800844
2014-10-10,emerging_equity,0.01752660895057412,0.01752660895057412,0,0.007421655580401421,4.505890692255232,3.7684736812914665,-1.743357234444877
2014-10-10,korea_equity,0.010093849521916498,0.010093849521916498,0,0.01003267988562584,4.87988938282901,2.7765072871354213,-0.8344698956702559
2014-10-10,short_treasury,-0.000826052591324733,-0.000826052591324733,0,0.003002287819981575,-3.57591576318505,-0.48054944561807633,0.6894328780263381
2014-10-10,treasury_7_10y,-0.0016138045837784665,-0.0016138045837784665,0,0.004948735237121582,-3.5816425315606226,0.6422340901355558,2.4132264343320182
2014-10-13,alternative,0.08228460550713756,0.08228460550713756,0,0.009469231590628624,-0.8729540166347453,4.332545910205951,-1.255782918883988
2014-10-13,corp_bond_ig,-0.011922630282372615,-0.011922630282372615,0,0.004879720509052277,-0.7206655896250972,0.4407686995974207,0.3120566792640024
2014-10-13,developed_equity,0.06694191884335599,0.06694191884335599,0,0.007609691470861435,-1.0167905295358222,4.69421350770584,-1.6898462954986369
2014-10-13,emerging_equity,0.010019640284845588,0.010019640284845588,0,0.007484208792448044,5.011406081650746,4.2586213309472996,-1.552662111448703
2014-10-13,korea_equity,0.00965249634045473,0.00965249634045473,0,0.010411012917757034,5.00322108159592,3.1682937356927834,-0.1446414470223667
2014-10-13,short_treasury,-0.0018874134605493254,-0.0018874134605493254,0,0.005781823769211769,-3.021683163464397,-0.27328667584225924,0.3501577649737233
2014-10-13,treasury_7_10y,-0.010860341226816006,-0.010860341226816006,0,0.003628762438893318,-3.66748141591416,-0.3685532339590075,1.7527317036774315
2014-10-14,alternative,0.08430237243127081,0.08430237243127081,0,0.009367069229483604,-0.5212232688298981,4.730509619848169,-1.1040342769140508
2014-10-14,corp_bond_ig,-0.01422509855666021,-0.01422509855666021,0,0.0046729836612939835,-0.469250654589529,0.28132823936538087,-0.0077672311001326134
2014-10-14,developed_equity,0.07928736582432183,0.07928736582432183,0,0.007955865934491158,-1.0141959538142602,4.692283653524045,-1.7468040013530604
2014-10-14,emerging_equity,0.0031584321816611194,0.0031584321816611194,0,0.008013492450118065,5.468783221105895,4.2882840367081085,-0.8250667698749138
2014-10-14,korea_equity,-0.0017494484672504473,-0.0017494484672504473,0,0.010503793135285378,4.930366664232089,3.056896511762495,0.23100046334260843
2014-10-14,short_treasury,-0.0025937422953863365,-0.0025937422953863365,0,0.0055371057242155075,-3.052112925339353,-0.5423935894391473,0.22892322481714128
2014-10-14,treasury_7_10y,-0.012723831230312177,-0.012723831230312177,0,0.002604188397526741,-4.020204688193159,-1.0251052936817304,1.3786009210600079
2014-10-15,alternative,0.08666019270053393,0.08666019270053393,0,0.009696906432509422,-0.5493501114149798,4.111293175849486,-1.103712968916279
2014-10-15,corp_bond_ig,-0.0150457617794868,-0.0150457617794868,0,0.0025957785546779633,-0.20769697671090936,-2.0219950902592085,0.37397283800496034
2014-10-15,developed_equity,0.07548563421109655,0.07548563421109655,0,0.007863601669669151,-1.0823553985454282,4.482495830080062,-1.586121094936187
2014-10-15,emerging_equity,0.014025583252577745,0.014025583252577745,0,0.008902257308363914,5.640302774226329,4.814610109754003,-0.07483112491253752
2014-10-15,korea_equity,0.0031534072302812355,0.0031534072302812355,0,0.010616298764944077,5.978945104843804,3.463574367715078,0.6725108587412797
2014-10-15,short_treasury,-0.003532356654654678,-0.003532356654654678,0,0.006019173189997673,-3.1621228676944377,-0.37437188402699006,0.30773016797653735
2014-10-15,treasury_7_10y,-0.018650402255726894,-0.018650402255726894,0,0.0047571416944265366,-3.903883359733183,-0.43479242839239723,1.4470533680263538
2014-10-16,alternative,0.08649175309915424,0.08649175309915424,0,0.009925561025738716,-0.23464908007483276,4.247164786759161,-0.914146491454925
2014-10-16,corp_bond_ig,-0.013913173256095646,-0.013913173256095646,0,0.0022324547171592712,-0.1932860424389906,-2.448966423305645,0.5483786975928538
2014-10-16,developed_equity,0.07527517802298589,0.07527517802298589,0,0.008247913792729378,-1.2569052161133383,4.741439211659324,-1.303574774156219
2014-10-16,emerging_equity,0.020610827090204342,0.020610827090204342,0,0.009145447984337807,5.858848642627369,4.997624707942826,-0.016294744817975996
2014-10-16,korea_equity,0.003164562267856219,0.003164562267856219,0,0.010765284299850464,6.2835289478178975,3.4440832949992064,0.7986092784420445
2014-10-16,short_treasury,-0.002709657575180935,-0.002709657575180935,0,0.005875507369637489,-3.270605573390117,-0.28843031486148013,1.1078941100674418
2014-10-16,treasury_7_10y,-0.01437840763120124,-0.01437840763120124,0,0.004744000732898712,-3.746864368530684,-0.5025909495466778,1.3159713698688358
2014-10-17,alternative,0.07170172188726709,0.07170172188726709,0,0.01025896891951561,-0.4115699817007433,4.30702472878059,-0.7526889772788913
2014-10-17,corp_bond_ig,-0.012252051838421263,-0.012252051838421263,0,0.0024619176983833313,-0.8740430088538077,-2.6312006798148633,0.46756493902469826
2014-10-17,developed_equity,0.061093253683730975,0.061093253683730975,0,0.008336545899510384,-1.1200808040908141,5.037628191711325,-1.2544341090863749
2014-10-17,emerging_equity,0.017681664646900463,0.017681664646900463,0,0.009359641000628471,6.677249230074399,5.270609901846049,0.28600771992392127
2014-10-17,korea_equity,-0.003521140239892251,-0.003521140239892251,0,0.011122820898890495,6.237597605058254,3.4854966383479242,1.4020304356959845
2014-10-17,short_treasury,-0.0016503523119951735,-0.0016503523119951735,0,0.00593954510986805,-3.295681562473813,-0.15227102129013778,0.9162329957635603
2014-10-17,treasury_7_10y,-0.00942507082357702,-0.00942507082357702,0,0.005058763548731804,-3.928230598151592,-0.8619937714272401,0.9787263271897642
2014-10-20,alternative,0.05865662021421514,0.05865662021421514,0,0.009888999164104462,-0.35953008058691915,4.59090895799511,-0.1727024258258455
2014-10-20,corp_bond_ig,-0.016389298180738532,-0.016389298180738532,0,0.0024412740021944046,-0.5973646792357091,-2.7683119547643615,0.49563688790140165
2014-10-20,developed_equity,0.05784877254358456,0.05784877254358456,0,0.008331511169672012,-0.8987213397692652,5.033042643037319,-0.9900722727419727
2014-10-20,emerging_equity,0.003917723967049813,0.003917723967049813,0,0.009414639323949814,6.49743787078569,4.9445407446455345,0.6255564072531453
2014-10-20,korea_equity,-0.018232318705999617,-0.018232318705999617,0,0.010484522208571434,6.445800396422026,3.2220043730756958,1.3653450919390082
2014-10-20,short_treasury,-0.0023562317944600952,-0.0023562317944600952,0,0.005624942481517792,-3.175145598431001,-0.2992623420934078,0.8245204192952998
2014-10-20,treasury_7_10y,-0.011952909581801507,-0.011952909581801507,0,0.004990225657820702,-3.8879919826668443,-0.9271486001456326,1.005544445964079
2014-10-21,alternative,0.05462964375813795,0.05462964375813795,0,0.009594207629561424,-0.4342598694342795,4.502409328414536,-0.2811567597767025
2014-10-21,corp_bond_ig,-0.01498372982200391,-0.01498372982200391,0,0.002318447455763817,-0.9180042585988566,-2.6875699095638073,0.43886016028171265
2014-10-21,developed_equity,0.04183324195997007,0.04183324195997007,0,0.00838874839246273,-0.9684496862448041,5.145927337188532,-0.9116957102852042
2014-10-21,emerging_equity,0.005120773171542803,0.005120773171542803,0,0.009614882990717888,7.421916591093618,5.275674601884312,1.4691135166184062
2014-10-21,korea_equity,-0.014016289331350018,-0.014016289331350018,0,0.011131949722766876,6.7249994472735395,3.3115097162439726,2.0330325522466173
2014-10-21,short_treasury,-0.0022390106061709325,-0.0022390106061709325,0,0.00564655102789402,-3.078123056867118,-0.09876985326413934,0.9054409373883144
2014-10-21,treasury_7_10y,-0.00811627612101018,-0.00811627612101018,0,0.005108267068862915,-3.8853606567368435,-0.5491536514460638,1.228714117085819
2014-10-22,alternative,0.05970150847083455,0.05970150847083455,0,0.00960276648402214,-0.32105986299087774,4.600175977467555,0.20305451732334073
2014-10-22,corp_bond_ig,-0.018594207881756697,-0.018594207881756697,0,0.0021687056869268417,-0.9164974312241498,-2.908380429439713,0.25570403058916186
2014-10-22,developed_equity,0.04256541624249133,0.04256541624249133,0,0.00859643891453743,-1.0379477913152693,4.886774133189221,-0.48764987741181326
2014-10-22,emerging_equity,0.011291091446267387,0.011291091446267387,0,0.009083442389965057,7.10799600357435,4.858963806364302,1.2566037361468032
2014-10-22,korea_equity,-0.02450043207827035,-0.02450043207827035,0,0.01012883335351944,7.343692872753463,3.238034642156714,1.5702210751827503
2014-10-22,short_treasury,-0.0021215544972962297,-0.0021215544972962297,0,0.0053251683712005615,-3.1450044395939396,-0.13979376114394032,1.2834293074031893
2014-10-22,treasury_7_10y,-0.010478623686903998,-0.010478623686903998,0,0.004941932857036591,-3.812848917934241,-0.6806466199738972,1.1382779414739363
2014-10-23,alternative,0.05385332605482951,0.05385332605482951,0,0.008559271693229675,0.6324045312125227,3.915012694820008,-0.9295690449187175
2014-10-23,corp_bond_ig,-0.012949001352385192,-0.012949001352385192,0,0.0026152338832616806,-1.0539743078066561,-2.965600459266027,0.07775938203626898
2014-10-23,developed_equity,0.03385016307003985,0.03385016307003985,0,0.00898791290819645,-0.977703224845294,5.119011480743774,-0.3256282319668088
2014-10-23,emerging_equity,0.009820808504162004,0.009820808504162004,0,0.008880376815795898,7.12015380612697,4.7221171111057085,1.5376081320647272
2014-10-23,korea_equity,-0.028283897933450874,-0.028283897933450874,0,0.009519895538687706,5.946798489201845,3.1616978695812654,0.5931175091146869
2014-10-23,short_treasury,-0.0014151266776345484,-0.0014151266776345484,0,0.006010580807924271,-3.3682410304253385,0.014914313203250198,1.2649649356403108
2014-10-23,treasury_7_10y,-0.004550153922259992,-0.004550153922259992,0,0.005510978400707245,-3.7804943978543624,-0.756205555544747,1.065873049934126
2014-10-24,alternative,0.043119238057267584,0.043119238057267584,0,0.00840955413877964,0.4916300856014536,4.015327075870203,-0.8308075466725756
2014-10-24,corp_bond_ig,-0.00910226586965035,-0.00910226586965035,0,0.0024144500494003296,-0.90868846035904,-2.8067421642559656,0.10988524874839639
2014-10-24,developed_equity,0.04649838978533882,0.04649838978533882,0,0.00894208624958992,-0.8215276346856593,4.841793646936161,-0.15244700027867347
2014-10-24,emerging_equity,0.03461721484882507,0.03461721484882507,0,0.008517814800143242,6.459229066314035,4.051324505064226,1.4994451438223546
2014-10-24,korea_equity,-0.013720057144931741,-0.013720057144931741,0,0.009800497442483902,6.577834951496315,3.4558187743364184,0.8894033730265689
2014-10-24,short_treasury,-0.0014147930560456379,-0.0014147930560456379,0,0.0057858675718307495,-3.4335947608476043,0.0455234199922717,1.4294153710233943
2014-10-24,treasury_7_10y,-0.003409742414359984,-0.003409742414359984,0,0.005098419263958931,-3.647838883752783,-0.9274858137338183,0.9963143319441784
2014-10-27,alternative,0.05442805759066682,0.05442805759066682,0,0.008706247434020042,0.5854834276155426,4.19385114083221,-0.4175611498982371
2014-10-27,corp_bond_ig,-0.008757323089200963,-0.008757323089200963,0,0.0024852436035871506,-0.9596495654718171,-2.563343126811036,0.1590621028296576
2014-10-27,developed_equity,0.04575255012716384,0.04575255012716384,0,0.009340992197394371,-0.692003776573559,4.919334001507497,-0.04207150072175523
2014-10-27,emerging_equity,0.034152318515781044,0.034152318515781044,0,0.008401235565543175,7.163145594970031,4.526688263803055,1.9377271872122845
2014-10-27,korea_equity,-0.018310547068053573,-0.018310547068053573,0,0.009105786681175232,6.223284608636762,3.010461967976103,0.7726976299397801
2014-10-27,short_treasury,-0.0012968711476931682,-0.0012968711476931682,0,0.005748838186264038,-3.290012714893475,0.21677024789624968,1.4560245998736012
2014-10-27,treasury_7_10y,-0.003311629249981851,-0.003311629249981851,0,0.004917895421385765,-3.6137694134342566,-0.8822575438334718,1.2665957087485955
2014-10-28,alternative,0.0392336050330615,0.0392336050330615,0,0.008716404438018799,0.5857883727095455,4.084358032602275,-0.13936439093228614
2014-10-28,corp_bond_ig,-0.0011715430096103097,-0.0011715430096103097,0,0.0025701019912958145,-0.6946841998361195,-2.6761287644189293,-0.12268603334608408
2014-10-28,developed_equity,0.03060508497032921,0.03060508497032921,0,0.009419761598110199,-0.7902377796581935,4.594203525418618,0.15626544034511963
2014-10-28,emerging_equity,0.007225415071122621,0.007225415071122621,0,0.00806484930217266,7.064706351944359,4.292647662209508,1.8316809319590317
2014-10-28,korea_equity,-0.029089613076500376,-0.029089613076500376,0,0.009114513173699379,6.197375849165866,2.9091079365947103,1.0544935781465363
2014-10-28,short_treasury,-0.0009434177850896619,-0.0009434177850896619,0,0.005423704162240028,-3.3900780368307415,0.14971960968781603,1.6836743265174852
2014-10-28,treasury_7_10y,0.0016124269036634775,0.0016124269036634775,0,0.00461314432322979,-3.4989159228431452,-1.238932984325057,1.0841958299264274
2014-10-29,alternative,0.04562043859134368,0.04562043859134368,0,0.008796729147434235,0.47667910502905,3.7555305408040325,-0.0004240174224731699
2014-10-29,corp_bond_ig,0.004107963353320976,0.004107963353320976,0,0.0030592884868383408,-0.7186777063931705,-2.315644410468591,-0.139622590535179
2014-10-29,developed_equity,0.03477895434319578,0.03477895434319578,0,0.009898317977786064,-0.5657808487975384,4.660640942594464,0.4746626133140037
2014-10-29,emerging_equity,0.018518436968689933,0.018518436968689933,0,0.007682105526328087,7.101522650481927,4.087600013181941,2.007711648146964
2014-10-29,korea_equity,-0.02541511332371882,-0.02541511332371882,0,0.008686324581503868,6.546081082411634,3.2517078053555566,1.3187779704679712
2014-10-29,short_treasury,0.0004723215772135525,0.0004723215772135525,0,0.00564863346517086,-3.3393401646636063,0.14557447315787447,1.505925178808417
2014-10-29,treasury_7_10y,0.006661562010320976,0.006661562010320976,0,0.005393162369728088,-3.3757769913832534,-1.1772576211873618,0.9315927142331831
2014-10-30,alternative,0.03734060437310216,0.03734060437310216,0,0.008702469989657402,0.3582910153628017,3.6492635954847463,0.023105329527748904
2014-10-30,corp_bond_ig,0.006115915916606873,0.006115915916606873,0,0.0033371057361364365,-0.32687245386483393,-2.108110845363575,0.11454551876983134
2014-10-30,developed_equity,0.03153150105435776,0.03153150105435776,0,0.009706027805805206,-0.41688351664941514,4.352514709602096,0.6668721341101896
2014-10-30,emerging_equity,-0.011198503860687992,-0.011198503860687992,0,0.007729748263955116,6.716739382501559,3.6737499133281024,2.100243349492404
2014-10-30,korea_equity,-0.041940338699118174,-0.041940338699118174,0,0.008879465982317924,6.741963713100574,3.1240832477866047,1.4310221953016438
2014-10-30,short_treasury,0.00047215433133840357,0.00047215433133840357,0,0.005434539169073105,-3.427298855427735,0.12511172705770984,1.5717861651792049
2014-10-30,treasury_7_10y,0.009506606871285461,0.009506606871285461,0,0.004785742610692978,-3.369469453921241,-1.205214373208154,0.8974453452684924
2014-10-31,alternative,0.015315287822001533,0.015315287822001533,0,0.008639257401227951,0.5434696373606874,3.8991965286696533,0.3805400253317525
2014-10-31,corp_bond_ig,0.0,0.0,0,0.003359830006957054,-0.2354358802620659,-1.8634199754575789,-0.09307466293835692
2014-10-31,developed_equity,0.01583552470449745,0.01583552470449745,0,0.010114837437868118,-0.32756534025634865,4.015521273306923,0.47470264883493063
2014-10-31,emerging_equity,-0.032265730987377506,-0.032265730987377506,0,0.007556555792689323,7.579153603231725,3.552608575721196,2.7053342485179046
2014-10-31,korea_equity,-0.037182334392985905,-0.037182334392985905,0,0.008382413536310196,6.682316302385436,2.6875541659511226,1.6548692071502085
